ID_ARTIKEL,HTML,FULL_TEXT,TGL_TERBIT,TGL_CRAWL,JUDUL,URL,INFO_WHAT,INFO_WHERE,INFO_WHY,INFO_WHO,INFO_WHEN,INFO_HOW,LABEL
8449,"null","TEMPO.CO  Jakarta - Indonesia bertekad mengurangi ketergantungan atas bahan bakar minyak  dengan beralih ke gas untuk transportasi darat dan laut. Dengan alasan itu  pemerintah mengirimkan tim studi banding ke luar negeri.  Kami akan kirim tim ke Shell di Belanda  Norwegia dan Amerika Serikat untuk belajar konversi BBM ke BBG untuk kapal   kata Wakil Menteri Energi dan Sumber Daya Mineral (ESDM) Susilo Siswoutomo di Jakarta  Senin  6 Mei 2013. Dirjen Minyak dan Gas Bumi Kementerian ESDM Edy Hermantoro yakin keberhasilan konversi bahan bakar transportasi laut memapu membuat penghematan cukup besar. Soalnya  konsumsi BBM kapal laut besar.  Bayangkan saja  kapal laut itu sekali mengisi bisa 4.000 liter sampai 5.000 liter   kata Edy. Selain untuk transportasi laut  pemerintah akan terus mendorong konversi bahan bakar pada angkutan darat. Susilo mengatakan pemerintah tahun ini menargetkan tambahan 40 unit hingga 50 unit stasiun pengisian bahan bakar gas (SPBG). Sementara untuk pasokan gas  Susilo mengatakan terdapat alokasi gas sebesar 35 juta standar kaki kubik per hari (million standard cubic feet per day/MMSCFD) hingga 50 MMSCFD untuk gas transportasi.  Kami bekerja sama dengan Pemda Jakarta dan juga industri hulu migas maupun perkebunan untuk mengonversi kendaraan menggunakan BBG. Seperti Sinarmas yang mau konversi ribuan truk mereka pakai BBG   kata Susilo.",2013-05-07,2013-05-07,"Studi Konversi BBM  Tim ESDM Pelesir ke Eropa","http://www.tempo.co/read/news/2013/05/07/090478676/Studi-Konversi-BBM-Tim-ESDM-Pelesir-ke-Eropa",null,null,null,null,null,null,"Bisnis dan Ekonomi"
2746,"null","Yogyakarta (ANTARA News) - Daerah Istimewa Yogyakarta diperkirakan mengalami krisis ketahanan pangan pada 2039 karena lahan pertanian semakin berkurang  kata Kepala Bidang Perekonomian Badan Perencanaan dan Pembangunan Daerah Provinsi DIY Biwara Yuswantana.  Lahan pertanian di DIY semakin berkurang karena banyak yang dijadikan permukiman. Jika kondisi tersebut dibiarkan  DIY pada 2039 akan mengalami titik di mana ketersediaan pangan semakin menipis   katanya pada sarasehan  Membangun Yogyakarta yang Berkecukupan  Sejahtera  Mandiri  Lestari   di Yogyakarta  Kamis. Menurut dia  salah satu faktor penyebab berkurangnya lahan pertanian di DIY adalah tingginya pertumbuhan penduduk di provinsi itu. Lahan pertanian yang berubah menjadi permukiman maupun bangunan lain menyebabkan produksi pertanian juga ikut menurun.  Meningkatnya pertumbuhan penduduk di DIY juga mempengaruhi kondisi pertanian yang dari tahun ke tahun semakin menurun. DIY memang mengalami peningkatan kualitas dari sektor pembangunan  tetapi hal itu berbanding terbalik dengan kondisi pertanian yang dari tahun ke tahun mengalami penurunan jumlah dan produksi   katanya. Ia mengatakan  selain penurunan lahan pertanian  sumber daya manusia di sektor pertanian juga semakin menurun. Pertanian saat ini tidak lagi menjadi hal yang menarik di kalangan masyarakat khususnya mahasiswa karena melihat peluang kerja yang semakin hari semakin kecil. Kepala Badan Ketahanan Pangan dan Penyuluhan (BKPP) DIY Asikin Chalifah mengatakan  hal itu merupakan tantangan yang harus diselesaikan bersama oleh semua pihak .  Kerja sama antara institusi pemerintah  perguruan tinggi  dan masyarakat khususnya petani merupakan poin penting dalam membangun Yogyakarta yang mandiri dan sejahtera   katanya. Untuk itu  menurut dia  BKPP juga melakukan pengawasan agar kemungkinan terburuk pada sektor pertanian DIY tidak terjadi. Beberapa program kerja untuk mendukung pertanian DIY di antaranya mengawasi cadangan pangan  distribusi pangan  stabilitas harga pangan  pengembangan sumber daya manusia  keamanan dan mutu pangan  dan keanekaragaman produksi pertanian.",2013-04-18,2013-04-18,"DIY diperkirakan alami krisis pangan pada 2039","http://www.antaranews.com/berita/369923/diy-diperkirakan-alami-krisis-pangan-pada-2039",null,null,null,null,null,null,"Sosial Budaya"
15101,"null","Kairo (ANTARA News) - Pemuka agama dari Al Azhar dan Gereja Koptik Mesir menyerukan semua pihak untuk segera menghentikan aksi kekerasan yang mengarah ke perang saudara.  Mesir dalam bahaya  semua pihak harus segera menahan diri untuk membendung perang saudara   kata Syeikh Agung Al Azhar Prof.Dr. Ahmed Al Tayeb  Rabu  menyusul aksi kekerasan di Bundaran Universitas Kairo. Seruan serupa diutarakan pemimpin karismatik Gereja Koptik Baba Tawadrous II.  Kekerasan hanya akan merugikan masyarakat. Oleh karena itu  hentikan aksi demo yang menimbulkan aksi anarkis   kata Baba Tawadrous. Syeikh Tayeb dan Baba Tawadrous juga memperingatkan timbulnya perang saudara bila para petinggi dari pihak-pihak yang bertikai tidak segera memecahkan krisis ini. Sementara itu  Kementerian Kesehatan mengatakan bahwa sebanyak 16 orang tewas dan lebih 200 orang cedera dalam bentrokan di Bundaran Universitas Kairo pada hari Rabu dini hari  antara pendukung dan anti-Presiden Mohamed Moursi. Bundaran Universitas Kairo di Giza  bagian barat Kairo  merupakan tempat unjuk rasa pendukung Moursi sejak Selasa (2/7)  selain di Bundaran Rabiah Adawiyah  Kairo Timur  sejak Jumat (28/7). Jaringan televisi setempat melaporkan bahwa bentrokan bermula dari Jalan Faisal dan merembet ke Universitas Kairo. Sebagian besar korban akibat terkena tembakan senjata tajam  katanya. Peristiwa tragis ini terjadi hanya beberapa jam menjelang batas waktu ultimatum militer 48 jam bagi semua kekuatan politik untuk memecahkan krisis saat ini. Para pengamat memperkirakan bahwa bentrokan di Bundaran Universitas Kairo itu merupakan awal dari konflik yang lebih luas.  Ini adalah awal dari konfrontasi yang luas di Kairo setelah pidato Presiden Moursi yang menimbulkan kemarahan oposisi   kata Ragab Abdel Maguid merujuk pada pidato televisi Moursi pada hari Selasa tengah malam yang menyatakan mempertahankan keabsahan jabatannya sebagai presiden. Dalam sepekan terakhir  kondisi keamanan di Ibu Kota Mesir  Kairo  dinilai kondusif meskipun terjadi demo besar oposisi. Sebelumnya  aksi kekerasan antara pendukung dan anti-Moursi telah terjadi di sejumlah provinsi yang dilaporkan menewaskan sedikitnya 18 orang.",2013-07-03,2013-07-03,"Pemuka agama serukan hentikan kekerasan di Mesir","http://www.antaranews.com/berita/383300/pemuka-agama-serukan-hentikan-kekerasan-di-mesir",null,null,null,null,null,null,"Sosial Budaya"
18065,"null","Jakarta (ANTARA News) - Partai Gerakan Indonesia Raya (Gerindra) mengecam aksi brutal dan tak manusiawi ormas Front Pembela Islam (FPI) baru-baru ini. Wakil Ketua Umum Partai Gerindra  Edhy Prabowo menyebutkan  wilayah Indonesia harus bebas dari tindakan anarkis.  Gerindra mengecam semua tindakan yang sifatnya anarkis. Indonesia harus bersih dari tindak kekerasan   kata Edhy Prabowo di Jakarta  Rabu. Sekretaris Fraksi Partai Gerindra DPR itu mengatakan  Indonesia adalah negara hukum dan harus dipatuhi oleh siapa saja  termasuk ormas FPI.  Kita punya hukum. Apa yang dilakukan FPI tak perlu terjadi dan itu pelanggaran. Pemerintah diminta tegas dengan memberikan sanksi kepada FPI. Kalau perlu dibubarkan   katanya. Sementara itu  Ketua DPP Partai Hanura  Saleh Husin menyebutkan  sikap tegas pemerintah terhadap FPI sangat dinantikan oleh masyarakat.  Pemmerintah harus berani bertindak tegas terhadap ormas apapun yang bertidak anarkis agar masyarakat bisa beraktifitas dengan tenang. FPI sebaiknya tidak melakukan sweeping karena itu merupakan domain dari penegak hukum dan jika itu tetap dilakukan maka Kepolisian harus bertindak tegas dan jangan dibiarkan   kata Saleh Husin yang juga Sekretaris Fraksi Partai Hanura itu.(*)",2013-07-24,2013-07-24,"Partai Gerindra kecam aksi anarkis FPI","http://www.antaranews.com/berita/387165/partai-gerindra-kecam-aksi-anarkis-fpi",null,null,null,null,null,null,"Politik"
6217,"null","REPUBLIKA.CO.ID  JAKARTA -- Dengan dukungan teknik dari Rusia  Suriah meningkatkan pertahanan udaranya  menimbulkan ancaman terhadap pertahanan Amerika Serikat jika adidaya itu memutuskan ikut campur dalam perang tersebut  kata pejabat AS pada Senin. Pejabat itu mengumumkan laporan  yang pertama muncul di surat kabar  Wall Street Journal . Pernyataan tentang peningkatan pertahanan memberikan urgensi baru penilaian AS bahwa Suriah mungkin menggunakan senjata-senjata kimia terhadap pasukan pemberontak-- satu penilaian yang akan menguji pernyataan berulang-ulang Presiden Barack Obama bahwa satu tindakan seperti itu merupakan satu  perubahan permainan  bagi Washington.  Suriah telah meningkatkan usaha-usaha mereka dalam tahun-tahun belakangan ini untuk memperkuat pertahanan udara mereka  terutama setelah fasilitas nuklirnya yang tertutup yang sedang mereka bangun dihancurkan   kata pejabat yang berbicara dengan AFP tanpa bersedia namanya disebutkan. Pejabat itu menyinggung satu reaktor nuklir yang hancur akibat serangan udara Israel 6 September 2007. Pemerintah Presiden Bashar al-Assad mengandalkan dukungan teknik dari Suriah untuk meningkatkan sistem pertahanan udaranya  sejak era Sovyet  kata pejabat ini. Tetapi AS yang jarang melakukan campur tangan karena negara itu menganggap Iran sebagai ancaman lebih besar bagi kawasan itu kata surat kabar itu. Dan awal pemerintah Obama  AS berusaha meningkatkan hubungan Rusia dan Suriah  katanya. Para teknisi Rusia sedang menangani banyak unit pertahanan antipesawat untuk memberikan bantuan dan memperbaiki peralatan yang rusak dengan suku-suku cadang yang diimpor dari Rusia  kata Journal itu. Mengutip satu penilaian intelijen AS  Journal itu mengatakan bahwa pada Agustus 2008 Rusia mulai mengirm 36 unit Pantsir S1 SA-22. Mereka menggabungkan dengan rudal-rudal permukaan ke udara dan meriam aantipesawat  dan kendaraan-kendaraan tempur. Pada tahun 2009  Moskow mulai meremajakan sistem rudal permukaan ke udara SA-3  dimasukkan dalam satu sustem yang bergerak dan digital dan dapat membawa rudal-rudal jelajah. Rusia  salah satu dari beberapa negara yang masih mendukung Bashar  juga membantu memodernisasi sistem SA-5 Suriah . Ini dapat menembak rudal-rudal dengan jarak 175 mil dan dapat menghantam pesawat-pesawat AS  kata surat kabar itu. Para anggota Partai Republik menyerukan AS melakukan tindakan terhadap Suriah sehubungan dengan laporan-laporan baru itu bahwa Damaskus mungkin menggunakan senjata-senjata kimia terhadap pasukan pemberontak Suriah.",2013-04-30,2013-04-30,"Didukung Rusia  Suriah Perkuat Pertahanan Udara","http://www.republika.co.id/berita/internasional/timur-tengah/13/04/30/mm2jqm-didukung-rusia-suriah-perkuat-pertahanan-udara",null,null,null,null,null,null,"Hukum dan Kriminal"
3498,"null","TEMPO.CO  Jember -- Ribuan lembar soal ujian nasional (UN) di Kabupaten Jember dianggap cukup. Distribusi soal sudah selesai dilakukan dan dijaga ketat aparat kepolisian.  Paketnya cukup untuk seluruh peserta  dan dijaga tim pengawas dan polisi   ujar Kepala Bidang Pendidikan Menengah Dinas Pendidikan Nasional Kabupaten Jember  Tatang Prijanggono  Minggu pagi  21 April 2013. Tatang menambahkan  tahun ini jumlah peserta ujian nasional tingkat sekolah menengah pertama dan sederajat meningkat dibanding tahun lalu. Menurut dia  tahun 2012 lalu  total peserta UN sebanyak 31.222 murid sekolah menengah pertama  madrasah tsanawiyah (MTs)  dan SMP luar biasa. Tahun ini  total peserta UN sebanyak 31.574 murid SMP  MTs  dan SMP-LB negeri dan swasta.  Kami juga jamin tidak akan terjadi kebocoran maupun perjokian karena penjagaan ketat mulai datang sampai distribusinya   kata dia. Kepala Kepolisian Resor Jember  Ajun Komisaris Besar Polisi Jayadi  mengatakan  seperti saat UN tingkat sekolah menengah atas dan sederajat pada pekan lalu  saat ini sebanyak 300 aparat kepolisian dikerahkan. Naskah soal itu disimpan di gudang Unit Pelaksana Teknis Daerah (UPTD) Dinas Pendidikan yang tersebar di 31 kecamatan di Jember  dan dijaga 24 jam.  Mulai besok pagi-pagi  naskah soal akan diantarkan ke masing-masing sekolah. Kami menjamin tidak akan bocor karena soal disimpan dalam kotak dengan kunci ganda. Satu dipegang polisi  satu oleh pengawas dan petugas dari Diknas   ia menambahkan.",2013-04-21,2013-04-21,"Soal Ujian Nasional di Jember Dijaga Ketat","http://www.tempo.co/read/news/2013/04/21/079474831/Soal-Ujian-Nasional-di-Jember-Dijaga-Ketat",null,null,null,null,null,null,"Pendidikan"
8548,"null","Metrotvnews.com/ip 35 Caleg DPRD Kota Yogyakarta belum Serahkan Ijazah Metrotvnews.com  Jakarta: Sejumlah pengamat politik dan aktivis lembaga swadaya masyarakat (LSM) menilai partai politik (parpol) dan calon legislatif (caleg) yang hendak berlaga di pentas demokrasi 2014 tidak serius. Indikasi ketidak seriusan tersebut jelas terlihat dari minimnya persiapan administrasi parpol dan caleg. Komisi Pemilihan Umum (KPU) pada Selasa (7/5) mengumumkan bahwa dari 6.577 caleg yang didaftarkan oleh parpol  sebanyak 4.701 atau lebih dari setengah caleg tidak memenuhi syarat administrasi seperti yang diwajibkan dalam Peraturan KPU (PKPU) dan Undang Undang (UU). Caleg partai Nasdem hanya 7 orang yang memenuhi syarat administrasi  497 tidak memenuhi syarat dan 56 caleg tidak ada berkas yang diserahkan ke KPU. PKB  caleg yang memenuhi syarat 86  371 tidak memenuhi syarat  tidak ada berkas 98 caleg (hanya menyerahkan nama caleg). PKS tidak satupun yang memenuhi syarat dari 492 caleg yang diserahkan. Caleg PDIP memenuh syarat 3  tidak memenuhi syarat 542. Caleg Partai Golkar yang memenuhi syarat 358  tidak memenuhi syarat 202  tidak ada berkas 0. Caleg Partai Gerindra yang syarat 89  tidak memenuhi syarat 445  tidak ada berkas 26. Caleg Partai Demokrat yang memenuhi syarat 365  tidak memenuhi syarat 196  tidak ada berkas 0. Caleg Partai Amanat Nasional (PAN) yang memenuhi syarat 396  tidak memenuhi syarat 138  tidak ada berkas 26. Partai Persatuan Pembangunan (PPP) tidak satupun yang memenuhi syarat  dan tidak ada berkas 93. Caleg Partai Hanura yang memenuhi syarat 8  tidak memenuhi syarat 552. Caleg Partai Bulan Bintang (PBB) yang memenuhi syarat 15  tidak memenuhi syarat 469  dan tidak ada berkas 68. Dan terakhir  caleg Partai Keadilan dan Persatuan Indonesia (PKPI) tidak satupun yang memenuhi syarat dan yang tidak ada berkas 182. Selain itu  tercatat ada 24 nama bakal calon yang ganda. Terdapat beberapa keriteria ganda  yaitu ganda partai  indikasi ganda partai  serta indikasi ganda dapil. Terhadap adanya calon ganda tersebut  KPU mengembalikan kepada masing-masing parpol untuk mencermati dan mengoreksi balon ganda tersebut. Ketua KPU Husni Kamil Manik mengatakan  KPU meminta 12 parpol tersebut untuk melengkapi kekurangan dokumen yang belum disampaikan pada masa pendaftaran dan menyempurnakan dokumen yang telah diserahkan tetapi dinyatakan tidak memenuhi syarat. Kemudian  dalam masa perbaikan  pimpinan partai politik dapat mengubah penempatan nomor urut bakal calon atau penempatan daerah pemilihan (dapil) dengan ketentuan wajib memperbaiki Model BA dan Model BB sampai dengan Model BB 11 bakal calon yang bersangkutan.  Parpol diberikan kesempatan untuk melakukan perbaikan  penambahan  penyempurnaan  penggantian bagi partainya. Mungkin ada yang ingin pindah partai atau penggantian nama calon dan sebagainya. Hal itu dibenarkan pada periode 9 – 22 Mei 2013 ” ujar Husni.",2013-05-08,2013-05-08,"Calon Legislatif tidak Serius Penuhi Syarat Administrasi","http://www.metrotvnews.com/metronews/read/2013/05/07/1/151900/Calon-Legislatif-tidak-Serius-Penuhi-Syarat/",null,null,null,null,null,null,"Politik"
15454,"null","TEMPO.CO  Jakarta-Siapa sangka  nasib Kepala Unit Pengelola Teknis Rumah Susun Wilayah I Dinas Perumahan DKI Jakarta Jati Waluyo menyusul pendahulunya  Kusnindar. Pria yang dilantik akhir Januari tersebut dikabarkan dicopot dari jabatannya oleh Gubernur DKI Joko Widodo dan dimutasi ke dinas lain.  Surat pencopotan keluar kemarin sore jam setengah enam. Ini tergolong cepat   ujar salah seoarang sumber Tempo di Balaikota Jakarta  Jumat  5 Juli 2013. Ia mengatakan  pencopotan Jati ini salah satunya didasarkan pada performa kerjanya. Jati diniliai kurang cekatan dalam bekerja sehingga masalah-masalah penghunian rumah susun beserta administrasinya tak bisa ditangani dengan cepat. Menurut dia  siapa pengganti Jati belum diketahui. Pasalnya  pencopotan Jati secara resmi baru akan dilakukan hari ini.  Kurang lebih pukul 11 nanti baru dicopot secara resmi. Siapa penggantinya masih gelap  mungkin nanti sekalian diumumkan.  Jati Waluyo dilantik akhir Januari lalu setelah kepala sebelumnya Kusnindar dicopot dari jabatannya. Kusnindar  saat itu  dinilai lambat dalam menangani penghunian rumah susun Marunda  Cilincing  Jakarta Utara  sehingga menghambat aliran masuk warga relokasi dari Waduk Pluit  Penjaringan  Jakarta Utara. Jati Waluyo mengaku belum tahu bahwa dirinya akan dicopot hari ini. Malah  ia mengaku masih datang ke kantor hari ini.  Info dari mana? Saya malah baru tahu dari anda. Ini saya masih jalan ke kantor   ujarnya sambil tertawa ketika dihubungi melalui telepon. Jati juga enggan menanggapi misalkan kabar dari sumber Tempo itu terbukti benar atau tidak. Ia menegaskan  ia masih masuk kantor hari ini.  Ini masih mau ngurusi masalah rusun   ujarnya.",2013-07-05,2013-07-05,"Jokowi Kembali Copot Kepala UPT Rusun","http://www.tempo.co/read/news/2013/07/05/083493739/Jokowi-Kembali-Copot-Kepala-UPT-Rusun",null,null,null,null,null,null,"Politik"
13271,"null","REPUBLIKA.CO.ID  JAKARTA -- Menteri Sosial Salim Segaf Al Jufri menghormati penilaian Setgab Koalisi terhadap sikap Fraksi PKS. Salim menegaskan sikap PKS terhadap koalisi tidak diputuskan oleh unsur DPP PKS.  Sikap terhadap koalisi ditentukan Majelis Syura   ungkap Salim dalam pesan singkatnya kepada Republika  Jumat (21/6). Salim menegaskan  menteri-menteri PKS bekerja all out sejak awal pembentukan Kabinet Indonesia Bersatu jilid II. Ia mengatakan itu adalah tugas partai yang tidak boleh diemban main-main.  Karena itu menteri asal PKS tak memegang jabatan di struktur partai   tuturnya. Saat ini  Salim mengaku fokus kerja dia sebagai pembantu Presiden adalah mengamankan APBN-P 2013. Sebagai menteri  Salim akan fokus menunaikan amanah pemerintah tersebut.  Saya jalankan program perlindungan sosial dari kebijakan APBN-P 2013   ungkapnya. ",2013-06-21,2013-06-21,"Salim: Menteri PKS Bekerja `All Out`","http://www.republika.co.id/berita/nasional/politik/13/06/21/moqx4y-salim-menteri-pks-bekerja-all-out",null,null,null,null,null,null,"Sosial Budaya"
11591,"null","Delft  Belanda (ANTARA News) - Birokrat adalah loko utama dalam mewujudkan Indonesia sebagai negara maju karena proses pembangunan bergantung pada kebijakan dan aturan yang dirumuskan dan dikeluarkan oleh pemerintah  kata Dubes Indonesia untuk Belanda  Retno LP Marsudi  di Den Haag  Sabtu. Duta Besar Indonesia untuk Kerajauan Belanda tersebut mengatakan hal itu pada acara gelar wicara dengan tema      `Transformasi Birokrasi dan Ristek Sebagai Kunci` yang diselenggarakan Perhimpunan Pelajar Indonesia (PPI) Belanda di Den Haag. Dia mengatakan Indonesia dinilai sebagai negara yang kuat secara ekonomi oleh beberapa lembaga internasional dan diperkirakan akan menjadi negara maju pada beberapa tahun mendatang.  McKinsey misalnya memperkirakan Indonesia menjadi kekuatan ekonomi ke tujuh di dunia pada 2030. Namun jika kita ingin mewujudkan hal ini maka birokrasi kita harus direformasi    kata Dubes Retno. Menurut dia reformasi birokrasi penting dilakukan karena kepercayaan masyarakat terhadap kinerja birokrat atau pegawai negeri sipil (PNS) semakin menurun. Padahal birokrat adalah penarik gerbong pembangunan Indonesia untuk mengolah sumberdaya menjadi kekuatan dunia. Dia mengatakan reformasi birokrasi mulai dilakukan Kementerian Luar Negeri sejak 2001 dengan menetapkan `merit system` yakni proses mempromosikan dan mempekerjakan karyawan pemerintah yang didasarkan pada kemampuan dalam bekerja bukan pada koneksi politik. Sementara itu di lingkungan Kedutaan Besar Republik Indonesia (KBRI) di Den Haag reformasi birokrasi juga sudah dilakukan melalui beberapa hal.  Jam kerja di KBRI Den Haag dimulai pukul 9.00 dan selesai pukul 17.00   kata Dubes Retno seraya menambahkan mentalitas untuk melayani juga senantiasa ditanamkan kepada para birokrat yang meliputi transparansi  cepat  ramah dan tepat. Reformasi birokrasi lainnya adalah akuntabilitas yakni seluruh transaksi keuangan dilakukan melalui sistem perbankan atau tanpa uang tunai sehingga mengurangi kemungkinan korupsi dan senantiasa tercatat.  Reformasi birokrasi adalah keharusan bukan pilihan. Pembangunan Indonesia bergantung pada birokrasi dan para birokratnya. Jadi mulailah dari diri sendiri  lingkungan terdekat hingga nantinya berpengaruh pada lingkungan yang lebih luas   kata Dubes Retno.",2013-05-26,2013-05-26,"Dubes: birokrat loko utama pembangunan Indonesia","http://www.antaranews.com/berita/376752/dubes-birokrat-loko-utama-pembangunan-indonesia",null,null,null,null,null,null,"Politik"
13720,"null","REPUBLIKA.CO.ID  UNGARAN -- Kisruh kartu perlindungan sosial (KPS) juga mencuat di daerah. Sejumlah Kepala Urusan (Kaur) Pemerintahan Desa di wilayah Kabupaten Semarang  Jawa Tengah  menolak mendistribusikan KPS kepada warganya. Mereka memilih mengembalikan KPS kepada pihak kantor pos cabang Banyubiru. Alasannya  data rumah tangga sasaran (RTS) penerima manfaat kartu ini kurang akurat  sehingga berpotensi memicu gejolak di tengah- tengah warganya. “Karena berdasarkan aspirasi warga  ada sekitar 15 persen RTS salah sasaran ” ungkap Slamet Sunar  Kaur Pemerintahan Desa Wirogomo  Kecamatan Banyubiru  Kabupaten Semarang  Senin (24/6). Menurutnya  di Desa Wirogomo sedikitnya ada 313 RTS penerima KPS ini. Namun berdasarkan masukan dari warganya ada sekitar 15 persen dari jumlah RTS ini salah sasaran. “Misalnya ada warga yang dipandang mampu  ternyata menerima KPS. Sementara warga yang sesungguhnya miskin justru tidak menerima kartu ini ” jelas Slamet kepada wartawan  di kantor pos Ungaran  Senin (24/6). Terkait hal ini  ia mengaku tak mau disalahkan seperti pada  penyaluran bantuan langsung tunai (BLT) beberapa waktu sebelumnnya. Sejumlah warga menuding pihak aparat desa ‘tebang pilih’. Meski data tersebut berasal dari pusat berdasarkan data BPS  ia tak mau mengambil resiko menjadi sasaran ketidakpuasan warga. “Kami lebih sepakat jika yang menyerahkan langsung petugas dari kantor pos ” jelasnya.  Sedianya  KPS ini disalurkan melalui pos desa yang merupakan kepanjang tanganan kantor pos. Dari pos desa kemudian dibagikan ke masing- masing kepala dusun (kadus) untuk dibagikan kepada RTS penerima manfaat.   Berdasarkan penelusuran  ternyata penolakan tidak hanya disampaikan oleh Kaur Pemerintahan Desa Wirogomo. Total sebanyak 10 kadus juga menolak penyaluran kepada warganya.   Kepala kantor Pos Ungaran  Nur Cahyono mengatakan  dari total 19.142 RTS yang ditangani kantor pos Ungaran  sedianya sudah menerima KPS. Sehingga Selasa (25/6) sudah dapat digunakan untuk pencairan bantuan langsung sementara masyarakat (BLSM).   Namun karena distribusi masih 88 persen  maka penyaluran BLSM kepada RTS dilaksanakan pada 1 Juli mendatang. “Agar tidak ada kecemburuan dari masing- masing RTS  pencairan akan dilaksanakan serentak ” jelasnya.",2013-06-25,2013-06-25,"Perangkat Desa Tolak Distribusikan KPS  Penyaluran BLSM Ditunda","http://www.republika.co.id/berita/nasional/jawa-tengah-diy-nasional/13/06/25/moxd1y-perangkat-desa-tolak-distribusikan-kps-penyaluran-blsm-ditunda",null,null,null,null,null,null,"Hukum dan Kriminal"
16032,"null","Tangerang (ANTARA News) - Kantor Bea dan Cukai Bandara Soekarno - Hatta  Tangerang  Banten  berhasil menggagalkan penyelundupan shabu sebanyak 3.060 gram yang disamarkan di dalam kemasan produk cokelat oleh penumpang penerbangan asal Hong Kong. Kepala Kantor Bea dan Cukai Bandara Soetta  Okto Irianto di Tangerang  Selasa  mengatakan  pelaku penyelundupan warga negara China Taipei berinisial LI (34) yang merupakan penumpang Cathay Pacific (CX-719) Rute Hong Kong - Jakarta. Pelaku menyelundupkan shabu dengan memasukannya ke dalam sebuah plastik dan dibalut produk cokelat  kemudian dibungkus lagi dengan kemasan bermerek. Dari hasil penyitaan oleh petugas  lanjut Okto  juga diperoleh sekitar 50 batang cokelat berisi shabu yang disimpan di dalam kotak elektronik.  Ada yang disimpan di dalam produk cokelat dan sebagian dimasukkan ke dalam kotak elektronik   katanya. Okto menjelaskan  proses penyelundupan yang dilakukan pelaku pun tergolong rapih. Sebab  kemasan cokelat yang bermerek  itu menggunakan pres langsung.  Pelaku sepertinya memiliki cetakan sendiri agar tidak dicurigai petugas karena terlihat sangat rapih   ujarnya. Shabu yang disita diperkirakan bernilai sekitar Rp4 miliar.",2013-07-09,2013-07-09,"Hati-hati  kini ada shabu dalam kemasan cokelat","http://www.antaranews.com/berita/384417/hati-hati-kini-ada-shabu-dalam-kemasan-cokelat",null,null,null,null,null,null,"Hukum dan Kriminal"
6899,"null","Padang (ANTARA News)- Wakil Rektor I Universitas Andalas (Unand) Padang Febrin Anas Ismail mengingatkan calon mahasiswa baru agar jangan sampai salah memilih jurusan di perguruan tinggi  yang berakibat merugikan diri sendiri.  Pelajari program studi yang akan dipilih dengan mencari informasi sebanyak mungkin dan pastikan jurusan tersebut sesuai dengan minat   kata Wakil Rektor di Padang  Jumat. Terkait hal itu   saat ini setiap program studi yang ada di Universitas Andalas telah dilengkapi dengan website  berisi deskripsi tentang program tersebut secara detil. Dengan demikian setiap calon mahasiswa dapat mempelajari program studi yang akan dipilih serta kemana orientasi kerja setelah selesai menyelesaikan kuliah  kata dia. Sementara  Ketua Panitia Lokal seleksi bersama masuk perguruan tinggi negeri (SBMPTN) Padang Agus Irianto mengingatkan dalam memilih jurusan cari informasi sebanyak mungkin tentang bidang studi yang akan dipilih. Jangan memilih jurusan hanya karena ikut-ikutan teman sementara yang bersangkutan tidak memiliki minat dan kemampuan pada bidang studi tersebut  kata dia. Kemudian  perhatikan apakah jurusan yang dipilih telah terakreditasi karena semakin tinggi nilai akreditasinya dapat dipastikan jurusan tersebut semakin berkualitas. Pendaftaran  SBMPTN 2013 dibuka pada 13 Mei hingga 7 Juni dimana ujian tulis akan digelar pada 18-19 Juni dilanjutkan dengan ujian keterampilan bagi program studi khusus. SPMB 2013 dapat diikuti oleh lulusan SMA sederajat tahun 2011  2012 dan 2013 dengan syarat yang bersangkutan dinyatakan lulus pada ujian nasional. Calon peserta dapat melihat tata cara pendaftaran serta mengunduh borang pendaftaran ujian pada situs resmi www.sbmptn.or.id mulai 30 April dimana sebelumnya membayar biaya ujian melalui Bank Mandiri.",2013-05-03,2013-05-03,"Calon mahasiswa agar jangan salah pilih jurusan","http://www.antaranews.com/berita/372870/calon-mahasiswa-agar-jangan-salah-pilih-jurusan",null,null,null,null,null,null,"Pendidikan"
